"exposure","outcome","Inverse_variance_weighted_nsnp","Inverse_variance_weighted_b","Inverse_variance_weighted_se","Inverse_variance_weighted_pval","Weighted_median_nsnp","Weighted_median_b","Weighted_median_se","Weighted_median_pval","Weighted_mode_nsnp","Weighted_mode_b","Weighted_mode_se","Weighted_mode_pval","Simple_mode_nsnp","Simple_mode_b","Simple_mode_se","Simple_mode_pval","MR_Egger_nsnp","MR_Egger_b","MR_Egger_se","MR_Egger_pval","Wald_ratio_nsnp","Wald_ratio_b","Wald_ratio_se","Wald_ratio_pval","exposure2","-LOG10P"
"A1BG_P04217_OID30771_v1_Inflammation_II","acc_ave",11,0.0348484169897911,0.127888761162074,0.785245228458663,11,0.120667520238657,0.146339245451131,0.409613552462277,11,0.102180012364038,0.151533043118684,0.515400053936256,11,0.202168239476531,0.265554684122256,0.464049407157047,11,0.0307775886822511,0.212698174059468,0.888135717800498,NA,NA,NA,NA,"A1BG",0.104994693911144
"AAMDC_Q9H7C9_OID30236_v1_Cardiometabolic_II","acc_ave",20,0.0180158093705177,0.0172284693780502,0.295699591184462,20,0.0273364562806167,0.0242046764635179,0.258734451661277,20,0.0223348669142629,0.0192984878190869,0.261477547207532,20,-0.0324407534809144,0.0350838479675513,0.366736590167601,20,-0.0136168778457738,0.0331936827075455,0.686482392803414,NA,NA,NA,NA,"AAMDC",0.529149275901529
"AARSD1_Q9BTE6_OID21311_v1_Oncology","acc_ave",11,-0.188146947132013,0.181966959380083,0.301153861859227,11,-0.151420278198884,0.20779818478903,0.466191844340496,11,-0.191063260227279,0.243348355508423,0.450570482802978,11,-0.16142634206653,0.274893894346873,0.570068509533415,11,1.28983591300231,1.06082782880103,0.25496015235266,NA,NA,NA,NA,"AARSD1",0.521211563264118
"ABCA2_Q9BZC7_OID30146_v1_Cardiometabolic_II","acc_ave",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ABCA2",307.652655568589
"ABHD14B_Q96IU4_OID20921_v1_Neurology","acc_ave",10,-0.0828549630283244,0.0828582276804795,0.317329575753493,10,-0.030287561449334,0.0832986164783644,0.716155072588819,10,-0.0214050901301499,0.0800388520407232,0.795162813736491,10,0.00622459027648614,0.111215772049401,0.956589644985357,10,0.0895494268914946,0.12974416250624,0.50959236538074,NA,NA,NA,NA,"ABHD14B",0.498489448895645
"ABL1_P00519_OID21280_v1_Oncology","acc_ave",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1.75718462847259,0.882370821917784,0.0464330235065711,"ABL1",307.652655568589
"ACAA1_P09110_OID21269_v1_Oncology","acc_ave",6,-0.0368455763879679,0.253587632292621,0.884476214567606,6,0.0250308582333144,0.307048620081835,0.935027760390758,6,0.0346114656957874,0.380462342180731,0.931046842107312,6,-0.0645636694440903,0.442787290435992,0.88976597311084,6,-0.0844914270242835,0.68837414115706,0.908232367069616,NA,NA,NA,NA,"ACAA1",0.053313841692566
"ACADM_P11310_OID31277_v1_Oncology_II","acc_ave",6,-0.123607957932282,0.182569300932544,0.498376271933724,6,-0.0866465304805237,0.215967007488484,0.688270947701549,6,-0.0754020869754011,0.199286836992039,0.720695554564201,6,-0.976806870352878,0.403186978300904,0.0599164587759702,6,0.641093516037428,1.01566169264044,0.56217580970605,NA,NA,NA,NA,"ACADM",0.302442642941101
"ACADSB_P45954_OID30356_v1_Cardiometabolic_II","acc_ave",4,-0.192258851947591,0.251089554429956,0.443855822301474,4,-0.084736241522257,0.162452841697815,0.601945265429734,4,-0.0471558806788472,0.166258236362211,0.795141452094098,4,-0.295026365519226,0.316833356637366,0.420452397261843,4,0.208947037949619,0.420270024158142,0.668343320691768,NA,NA,NA,NA,"ACADSB",0.352758078866219
"ACAN_P16112_OID20159_v1_Cardiometabolic","acc_ave",7,0.538529104452207,0.22164324952003,0.0151108546169273,7,0.496349576961206,0.269435873049649,0.065448716180475,7,0.472978256102251,0.279142212941113,0.141126584002502,7,0.498882742747659,0.390116576483476,0.248198080500211,7,1.47324347342861,0.77241685687019,0.11478069950654,NA,NA,NA,NA,"ACAN",1.82071097279401
"ACE_P12821_OID30696_v1_Inflammation_II","acc_ave",28,0.0105307417417444,0.0402716080406215,0.793712382584264,28,-0.0842121373750212,0.0619561334969029,0.174076263743091,28,-0.0918218781417557,0.0721346574498937,0.213897198443041,28,-0.0918218781417557,0.105789730663445,0.393062466630725,28,-0.00513749485142315,0.0795247375092788,0.948984665737059,NA,NA,NA,NA,"ACE",0.100336844280393
"ACHE_P22303_OID30585_v1_Inflammation_II","acc_ave",15,-0.0465249681218191,0.0859554435005165,0.5883225758353,15,-0.0926552645644741,0.101500150938846,0.361317023140333,15,-0.117177053384497,0.0956945627789111,0.240973089200055,15,0.0167490501912932,0.142324257167579,0.907991074342178,15,-0.231681472703864,0.207185488055641,0.283706523626261,NA,NA,NA,NA,"ACHE",0.23038448601239
"ACOT13_Q9NPJ3_OID31522_v1_Oncology_II","acc_ave",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.59901512335973,0.632059024168369,0.343271899681977,"ACOT13",307.652655568589
"ACOX1_Q15067_OID20124_v1_Cardiometabolic","acc_ave",3,1.03781222022615,0.386511927698479,0.00725142586050375,3,1.0112854519736,0.424833314269732,0.0172925029576208,3,1.05329531062983,0.498514288069915,0.168973923613836,3,1.15611180290049,0.569291682514258,0.179377182611912,3,-3.20543386168113,7.10047298992624,0.730041158233775,NA,NA,NA,NA,"ACOX1",2.13957658895131
"ACP1_P24666_OID30524_v1_Inflammation_II","acc_ave",13,-0.0166617582880434,0.056280927632121,0.76719475147232,13,0.0306021200425713,0.0713632212484679,0.668052759342706,13,0.0186068214703174,0.061926352898903,0.768962910893327,13,0.0304762561614069,0.0983858589795378,0.762054715545927,13,0.114519377936165,0.189076580728836,0.557019544371419,NA,NA,NA,NA,"ACP1",0.115094376919779
"ACP5_P13686_OID20314_v1_Cardiometabolic","acc_ave",17,0.00121271330932431,0.113416704467789,0.991468745338329,17,-0.00750340781445425,0.101627473127239,0.941143686649916,17,-0.0469010473947078,0.0909949025019939,0.613304088347788,17,-0.10816311647581,0.185795352180522,0.568570447151334,17,-0.138438408182866,0.204197049344029,0.508117964825596,NA,NA,NA,NA,"ACP5",0.00372097176734377
"ACP6_Q9NPH0_OID21432_v1_Oncology","acc_ave",15,-0.0139786396756127,0.0614947057933539,0.820179181446295,15,-0.0517251653990613,0.0807970369190971,0.522051413722504,15,0.0512177550224804,0.106003954904739,0.636444941916962,15,-0.0335779233623446,0.140083462756871,0.814037173484683,15,-0.284140037506006,0.113682838521333,0.0266183750964373,NA,NA,NA,NA,"ACP6",0.0860912585766281
"ACRBP_Q8NEB7_OID31385_v1_Oncology_II","acc_ave",5,0.221077900117897,0.184845185217163,0.231690101946062,5,0.14239234108496,0.200491223361275,0.477569376576283,5,0.117946969486726,0.2161806766958,0.614344128651654,5,0.20655037022686,0.297848821098825,0.526175988192956,5,-0.1224644622686,0.476142360459167,0.813655355552406,NA,NA,NA,NA,"ACRBP",0.635092519347821
"ACRV1_P26436_OID30513_v1_Inflammation_II","acc_ave",3,-0.134464663594045,0.427460109740258,0.753090759298239,3,-0.0556461152352705,0.483574425075038,0.908387661482173,3,0.00659511864465956,0.570974709105452,0.991832742319946,3,-0.0201299689838268,0.618184619353677,0.976980556686037,3,27.1307017620118,31.4336945872563,0.546691452201877,NA,NA,NA,NA,"ACRV1",0.123152681319657
"ACTA2_P62736_OID20079_v1_Cardiometabolic","acc_ave",3,-1.16288801321548,0.541296727801322,0.0316869606211291,3,-1.11565825456355,0.561118844142801,0.0467813462488903,3,-1.10059127838709,0.602454511623051,0.209251486860938,3,-0.955764633806734,0.808991568765798,0.358882230059834,3,-4.69170014607012,108.457044155303,0.972477877299297,NA,NA,NA,NA,"ACTA2",1.49911941586731
"ACVRL1_P37023_OID20999_v1_Neurology","acc_ave",11,0.0570883740848893,0.123458773063328,0.643788474517221,11,0.0429281147244121,0.109873101747609,0.69601433032733,11,0.0320010765569041,0.108067610610654,0.773196059511821,11,-0.178222842486707,0.188949805097028,0.367793738642283,11,0.250455999891536,0.158879658784517,0.149390644969405,NA,NA,NA,NA,"ACVRL1",0.191256802577987
"ACY1_Q03154_OID20137_v1_Cardiometabolic","acc_ave",3,-0.0353879716936785,0.0457641527462581,0.439363572230915,3,-0.0313935525679158,0.0339253236618829,0.354772316311854,3,-0.0286081356495458,0.0356446082118737,0.506426164762634,3,-0.142138505879818,0.136745132315523,0.40776556791355,3,0.0240111823049085,0.0743268468125524,0.801078033001172,NA,NA,NA,NA,"ACY1",0.35717595341214
"ACY3_Q96HD9_OID30086_v1_Cardiometabolic_II","acc_ave",12,-0.092487891859574,0.0737552279572334,0.209847741795788,12,-0.0476897224118937,0.0900405683258064,0.596356658580161,12,-0.0121336014245934,0.0878669963284603,0.892664281391582,12,0.00527750798318016,0.130552219709998,0.968479084701839,12,-0.267612260569639,0.177873404782924,0.163361340408403,NA,NA,NA,NA,"ACY3",0.678095699937862
"ACYP1_P07311_OID30642_v1_Inflammation_II","acc_ave",10,0.00903698125860892,0.0621281909840146,0.884350051155239,10,0.0430905989312245,0.0729784203016643,0.554884491335624,10,0.0466796404112309,0.0705107013018107,0.524544126844358,10,0.0808269728928814,0.130706000417952,0.551646605417704,10,0.014770247965539,0.0801880470656482,0.858443775731831,NA,NA,NA,NA,"ACYP1",0.0533757947231872
"ADA_P00813_OID20645_v1_Inflammation","acc_ave",18,-0.0102085044734223,0.0270724671707793,0.706113644456329,18,-0.0191170983752175,0.0358247013608486,0.593598263075472,18,-0.0208822347093918,0.0304150022244821,0.501607920097452,18,-0.0381488644416031,0.0503673394692593,0.459173178408212,18,-0.0131236574873562,0.0392674346801717,0.742560054409423,NA,NA,NA,NA,"ADA",0.151125396415092
"ADA2_Q9NZK5_OID20394_v1_Cardiometabolic","acc_ave",10,-0.0460695995226539,0.103730345051533,0.656949703412088,10,-0.158574117572263,0.126846321476484,0.211252852230995,10,-0.148511602187133,0.140536171455425,0.318164815018128,10,-0.112119710881761,0.178249907966991,0.544979331645318,10,-0.57653253017809,0.45591864167463,0.241626475034371,NA,NA,NA,NA,"ADA2",0.182467879095845
"ADAM12_O43184_OID30491_v1_Inflammation_II","acc_ave",9,-0.0476700353767597,0.210955365897683,0.821223089328976,9,0.0565267854374937,0.197282618872567,0.774474561552936,9,0.0908513262311028,0.204397636576948,0.66847194148834,9,0.0490334747215444,0.276403573258765,0.863604981595518,9,0.985897444498962,0.824853230521946,0.270910938882127,NA,NA,NA,NA,"ADAM12",0.0855388486010106
"ADAM15_Q13444_OID20109_v1_Cardiometabolic","acc_ave",11,0.0178219434842712,0.047357412592388,0.706672702827012,11,0.0506439734358737,0.0616584675697367,0.411439628978538,11,0.0740648905564587,0.0670277913637579,0.295041407166593,11,0.0914307607764077,0.0941758629430043,0.35451867320373,11,-0.0404128112180145,0.0880199737751599,0.657026727059551,NA,NA,NA,NA,"ADAM15",0.150781684177797
"ADAM22_Q9P0K1_OID21001_v1_Neurology","acc_ave",23,0.034792174909783,0.0426286321995237,0.414403393170457,23,0.0461502777012064,0.0602183326484731,0.443448728814381,23,0.0611986933639352,0.0570508821769411,0.295030405138246,23,0.0325936912984672,0.112925365507718,0.775566294869672,23,0.0369923172801715,0.0745338982928042,0.624827048180973,NA,NA,NA,NA,"ADAM22",0.38257669720787
"ADAM23_O75077_OID20651_v1_Inflammation","acc_ave",5,0.0139301316632017,0.100943242270508,0.890240697605449,5,0.046891990021028,0.0785182573388047,0.550366320122301,5,0.0439914319336117,0.076324912305413,0.595243888980154,5,-0.160875568178086,0.219306169850196,0.503889716458071,5,0.321484504814059,0.143966310350484,0.111679276820328,NA,NA,NA,NA,"ADAM23",0.050492555704514
"ADAM8_P78325_OID21039_v1_Neurology","acc_ave",11,0.169174350575695,0.07029393298317,0.0160986775292839,11,0.186162138807811,0.0879079875804868,0.0342010675378013,11,0.18117992799685,0.089993903065137,0.0717848360051715,11,0.149827035163187,0.109121594269648,0.199745628211134,11,0.265300585327471,0.144021125391702,0.0985827407764961,NA,NA,NA,NA,"ADAM8",1.79320979883301
"ADAMTS1_Q9UHI8_OID30528_v1_Inflammation_II","acc_ave",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.233004998317378,0.869946482764727,0.788823778296137,"ADAMTS1",307.652655568589
"ADAMTS15_Q8TE58_OID21275_v1_Oncology","acc_ave",11,-0.31647046286821,0.243023305232762,0.192840269996212,11,-0.436392941261799,0.305657740100886,0.153373152470584,11,-0.448934745562005,0.313046775093604,0.182070113677875,11,-0.46587343006501,0.413398626151182,0.286085067741863,11,-0.538248240272102,0.658523075107665,0.434827688208947,NA,NA,NA,NA,"ADAMTS15",0.714802269131662
"ADAMTS16_Q8TE57_OID20089_v1_Cardiometabolic","acc_ave",10,0.00534233248684939,0.0846299023156539,0.949666309143458,10,0.0116357487336047,0.101221770274803,0.908482355399428,10,0.0173865060152112,0.0962496037823699,0.860652557873844,10,-0.113240160945199,0.152893227307953,0.477783653876557,10,0.0774509321329388,0.175594054897757,0.670832680705322,NA,NA,NA,NA,"ADAMTS16",0.0224289689800654
"ADAMTS4_O75173_OID30471_v1_Inflammation_II","acc_ave",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.336446188056446,0.310825098910734,0.279061823649121,"ADAMTS4",307.652655568589
"ADAMTS8_Q9UP79_OID21502_v1_Oncology","acc_ave",22,-0.00397501048303054,0.0573117279120902,0.944704886474565,22,0.0379821611625554,0.0740356908356482,0.607933824831311,22,0.0165043090031025,0.069097722776099,0.813533866817345,22,-0.0599425508782292,0.143704422187803,0.680821106423119,22,0.103001295169535,0.10511436367962,0.338842267629266,NA,NA,NA,NA,"ADAMTS8",0.0247038382550448
"ADAMTSL2_Q86TH1_OID30370_v1_Cardiometabolic_II","acc_ave",3,0.518575633481006,0.312253544888384,0.0967633073091918,3,0.498867072736988,0.34468013439272,0.147803567344846,3,0.490610540461666,0.381468001061556,0.32719454130949,3,0.465857648383218,0.413614266028675,0.377013507566273,3,0.42879399079117,0.896271138487535,0.715917972259194,NA,NA,NA,NA,"ADAMTSL2",1.0142892961433
"ADAMTSL4_Q6UY14_OID30275_v1_Cardiometabolic_II","acc_ave",9,0.0117670058927079,0.11774028978902,0.920391681202817,9,0.109586888830132,0.132288546927252,0.407448044106407,9,0.090535328864717,0.135928011084683,0.524114316816953,9,0.0119019755542615,0.192768235489371,0.952282645167269,9,0.043995734412602,0.236818248504726,0.857887230087813,NA,NA,NA,NA,"ADAMTSL4",0.0360273152794041
"ADAMTSL5_Q6ZMM2_OID30355_v1_Cardiometabolic_II","acc_ave",11,0.0605381417436629,0.0683680885645808,0.375901218714281,11,0.0659186527930385,0.0860650743108286,0.443726040697738,11,0.0464300609903714,0.0777655574488156,0.563745765065594,11,-0.0153994936930247,0.126508180787698,0.905526405710529,11,0.0414766052213592,0.134530959827789,0.764866526509764,NA,NA,NA,NA,"ADAMTSL5",0.424926266252058
"ADD1_P35611_OID30655_v1_Inflammation_II","acc_ave",6,-0.124957003398799,0.294624719336928,0.6714764007713,6,-0.169623464060364,0.215521665571879,0.431260372827128,6,-0.175972093824161,0.201699582639071,0.42287492763015,6,0.168752976880089,0.545931039249229,0.769703388306339,6,-0.6971537773361,0.54651530347728,0.271129600455263,NA,NA,NA,NA,"ADD1",0.172969246129892
"ADGRB3_O60242_OID20974_v1_Neurology","acc_ave",36,-0.0348551104688525,0.0253455731223258,0.169070936404784,36,-0.00524877898397598,0.027407211228724,0.848125361770062,36,-0.026005953421719,0.023252544316985,0.271008303954141,36,-0.0441796211077641,0.0538344400092552,0.417396118575278,36,-0.0647055346107252,0.0475250507141212,0.182309347511731,NA,NA,NA,NA,"ADGRB3",0.771931041981503
"ADGRD1_Q6QNK2_OID30588_v1_Inflammation_II","acc_ave",10,0.0356963435458032,0.0549594562847864,0.516013169130143,10,-0.00278609778884426,0.0597914660947075,0.96283449182784,10,0.0132868115111979,0.0574803946382645,0.822364779585147,10,0.0733625974281074,0.158620478032915,0.654698071936097,10,-0.0516134757734388,0.0751276575326452,0.511496172072175,NA,NA,NA,NA,"ADGRD1",0.287339214637185
"ADGRE1_Q14246_OID31483_v1_Oncology_II","acc_ave",12,-0.0353001612566344,0.0508605397220708,0.487645876124893,12,-0.0611929951398196,0.0493329013588379,0.214824001703287,12,-0.0533046846749636,0.0461228608515944,0.272285308428079,12,0.0875583815896843,0.105164274878065,0.4227861699681,12,-0.103912102041938,0.0644556554677434,0.138005727390529,NA,NA,NA,NA,"ADGRE1",0.311895444131009
"ADGRE2_Q9UHX3_OID20755_v1_Inflammation","acc_ave",10,-0.0931378978465884,0.108702408115175,0.391546910535656,10,-0.0953139509194005,0.123346567218524,0.439680470016493,10,-0.0677486212532736,0.118716286466327,0.58218480610222,10,-0.215427209946259,0.170124342340616,0.237199831930107,10,-0.234724302990277,0.259713403083234,0.392512364972355,NA,NA,NA,NA,"ADGRE2",0.407216198443064
"ADGRE5_P48960_OID20260_v1_Cardiometabolic","acc_ave",8,-0.329412041502007,0.191668121122074,0.0856765766612285,8,-0.414350392011235,0.231244054025484,0.0731599531356934,8,-0.429297790791571,0.248363407481914,0.127527204626674,8,-0.429297790791571,0.311564260270795,0.210674574291446,8,-0.242374764258001,0.435509569932459,0.597975954593861,NA,NA,NA,NA,"ADGRE5",1.06713789473036
"ADGRG1_Q9Y653_OID21294_v1_Oncology","acc_ave",4,0.0895866692064508,0.189330751131524,0.636087989180916,4,0.111279257235835,0.214274904507754,0.603531055882553,4,-0.00292525020709222,0.247059283903094,0.991296422472326,4,0.421424136672711,0.369911207627843,0.337327359454399,4,-0.275969624082189,0.415005580060796,0.574482820419876,NA,NA,NA,NA,"ADGRG1",0.196482804834878
"ADH1B_P00325_OID30612_v1_Inflammation_II","acc_ave",3,-0.604643552774077,0.364645500796576,0.0972835329687739,3,-0.567922582813696,0.370471475999222,0.125282632085453,3,-0.577602536659285,0.380264490001061,0.268110651470708,3,-0.541737790664556,0.41623215027354,0.322816249276687,3,0.288658523889211,0.836388980609908,0.788435326167643,NA,NA,NA,NA,"ADH1B",1.0119606658573
