file_name,exposure,outcome,method,nsnp,b,se,pval,-Log10P
LRP1_Q07954_OID21293_v1_Oncology.txt,LRP1,ssoe,Inverse variance weighted,91,-0.000713871975834939,0.000332651406331959,0.0318724851479863,1.49658407257963
LRPAP1_P30533_OID21059_v1_Neurology.txt,LRPAP1,ssoe,Inverse variance weighted,75,-0.000261260459584533,0.000374548661384563,0.485468613109336,0.313838843189665
SGSH_P51688_OID30341_v1_Cardiometabolic_II.txt,SGSH,ssoe,Inverse variance weighted,90,-0.000368932436166949,0.00038330912049446,0.335801898764064,0.473916852508798
CEACAM1_P13688_OID21528_v1_Oncology.txt,CEACAM1,ssoe,Inverse variance weighted,32,-8.84541486074764e-05,0.000384915117570852,0.818245863193519,0.0871161816774819
PDCD6_O75340_OID20163_v1_Cardiometabolic.txt,PDCD6,ssoe,Inverse variance weighted,38,0.000400242170741956,0.000451239645369303,0.375087723393157,0.425867150058448
CEACAM21_Q3KPI0_OID20548_v1_Inflammation.txt,CEACAM21,ssoe,Inverse variance weighted,41,0.000703681096088338,0.000454003001269661,0.121153969803949,0.916662350938748
LRRC37A2_A6NM11_OID31440_v1_Oncology_II.txt,LRRC37A2,ssoe,Inverse variance weighted,62,0.000419122909378143,0.000459064942929442,0.361246417939443,0.442196450607289
APOBR_Q0VD83_OID30246_v1_Cardiometabolic_II.txt,APOBR,ssoe,Inverse variance weighted,43,-0.000285242090240957,0.000465326535256999,0.539880710453028,0.267702189279016
DDC_P20711_OID20215_v1_Cardiometabolic.txt,DDC,ssoe,Inverse variance weighted,39,0.000367589794979255,0.000484088441199526,0.447646628169856,0.349064682415883
CST7_O76096_OID20704_v1_Inflammation.txt,CST7,ssoe,Inverse variance weighted,92,-0.000615967244266579,0.000498220257637469,0.2163339902544,0.664875239136114
TNXB_P22105_OID21107_v1_Neurology.txt,TNXB,ssoe,Inverse variance weighted,76,0.000349584377053238,0.000507483504664942,0.490912253876592,0.308996127149335
FCRL2_Q96LA5_OID20639_v1_Inflammation.txt,FCRL2,ssoe,Inverse variance weighted,118,-0.00032440759864565,0.000558255009215148,0.561166282872143,0.250908431019435
HLA-A_P04439_OID31048_v1_Neurology_II.txt,HLA-A,ssoe,Inverse variance weighted,85,0.000135867444099114,0.000559815558861037,0.808237519651683,0.0924609927952848
TCTN3_Q6NUS6_OID30326_v1_Cardiometabolic_II.txt,TCTN3,ssoe,Inverse variance weighted,76,0.00123922730776019,0.000583349901585066,0.0336426145049196,1.4731102607654
ATRN_O75882-2_OID30735_v1_Inflammation_II.txt,ATRN,ssoe,Inverse variance weighted,30,0.000535550400141431,0.00059055721018034,0.364482906174845,0.438322834775415
VWA1_Q6PCB0_OID21421_v1_Oncology.txt,VWA1,ssoe,Inverse variance weighted,31,-0.000443506404340567,0.000592943550954957,0.454475794784539,0.342489242192158
IFNGR2_P38484_OID20941_v1_Neurology.txt,IFNGR2,ssoe,Inverse variance weighted,63,-0.000631352724028717,0.000611173849459224,0.301596136390469,0.520574226313693
IL34_Q6ZMJ4_OID20809_v1_Neurology.txt,IL34,ssoe,Inverse variance weighted,36,0.00035727495938233,0.000613203253947411,0.560137631532564,0.251705249295306
GPNMB_Q14956_OID20173_v1_Cardiometabolic.txt,GPNMB,ssoe,Inverse variance weighted,34,0.000129904775860099,0.000613427378631791,0.832287415539882,0.0797266719931549
BTN3A2_P78410_OID20540_v1_Inflammation.txt,BTN3A2,ssoe,Inverse variance weighted,92,-0.000365143502204949,0.000614111252602528,0.552118554128634,0.25796765800334
LGALS3_P17931_OID20284_v1_Cardiometabolic.txt,LGALS3,ssoe,Inverse variance weighted,59,-0.000263460545136934,0.000614272466585121,0.667997085210037,0.175225432554333
FGL1_Q08830_OID30702_v1_Inflammation_II.txt,FGL1,ssoe,Inverse variance weighted,43,0.000516821185816303,0.000625209291985839,0.408442791862097,0.388868763901426
SUSD2_Q9UGT4_OID21098_v1_Neurology.txt,SUSD2,ssoe,Inverse variance weighted,69,0.000636615244830302,0.000626645310757491,0.309672240967066,0.509097723074411
CD200R1_Q8TD46_OID20595_v1_Inflammation.txt,CD200R1,ssoe,Inverse variance weighted,83,0.000697479185460404,0.000637820828250687,0.274159117737986,0.561997306164055
ERBB3_P21860_OID20705_v1_Inflammation.txt,ERBB3,ssoe,Inverse variance weighted,47,0.00116424878713882,0.000644036908340089,0.0706475788127806,1.15090271741439
FOLR3_P41439_OID21485_v1_Oncology.txt,FOLR3,ssoe,Inverse variance weighted,73,-0.000909209909823555,0.000644216080685573,0.158143476592867,0.800948717995191
TPSAB1_Q15661_OID20642_v1_Inflammation.txt,TPSAB1,ssoe,Inverse variance weighted,65,0.00117469877174051,0.000651817403413196,0.0715155258171525,1.14559966386683
CRELD1_Q96HD1_OID30619_v1_Inflammation_II.txt,CRELD1,ssoe,Inverse variance weighted,32,0.000721963103219909,0.000653501332385472,0.26926295294504,0.569823395709655
CPVL_Q9H3G5_OID21435_v1_Oncology.txt,CPVL,ssoe,Inverse variance weighted,106,0.000567761960172534,0.00065793420621727,0.388166933062113,0.410981463796496
