file_name,exposure,outcome,method,nsnp,b,se,pval,-Log10P
LRPAP1_P30533_OID21059_v1_Neurology.txt,LRPAP1,acc_ave,Inverse variance weighted,75,0.00636500556204495,0.00920337031747094,0.489191656982917,0.310520958334809
CEACAM1_P13688_OID21528_v1_Oncology.txt,CEACAM1,acc_ave,Inverse variance weighted,32,0.0101864842059117,0.00976858613447653,0.297050293176142,0.5271700146567
LRP1_Q07954_OID21293_v1_Oncology.txt,LRP1,acc_ave,Inverse variance weighted,91,-0.00564094694471549,0.00989788177005478,0.56873564832605,0.24508954933517
SGSH_P51688_OID30341_v1_Cardiometabolic_II.txt,SGSH,acc_ave,Inverse variance weighted,90,-0.00561328151523978,0.0119528350546436,0.638627064112525,0.194752680620143
LRRC37A2_A6NM11_OID31440_v1_Oncology_II.txt,LRRC37A2,acc_ave,Inverse variance weighted,62,0.0363392780734402,0.0130098239114371,0.00521864625867816,2.28244214041427
PDCD6_O75340_OID20163_v1_Cardiometabolic.txt,PDCD6,acc_ave,Inverse variance weighted,38,-0.00620851195937325,0.0130897110644612,0.635282614284288,0.197033029795722
TNXB_P22105_OID21107_v1_Neurology.txt,TNXB,acc_ave,Inverse variance weighted,76,-0.0272814611359482,0.0143709057313491,0.0576458488999312,1.23923196095839
CEACAM21_Q3KPI0_OID20548_v1_Inflammation.txt,CEACAM21,acc_ave,Inverse variance weighted,41,0.0106899653685385,0.0161322309373251,0.507557021256622,0.294515160063027
FCRL2_Q96LA5_OID20639_v1_Inflammation.txt,FCRL2,acc_ave,Inverse variance weighted,118,-0.00261406599575929,0.0161684448040046,0.871560200752684,0.0597026097568195
CST7_O76096_OID20704_v1_Inflammation.txt,CST7,acc_ave,Inverse variance weighted,92,-0.00350504030142653,0.0166600465287806,0.833366430120602,0.0791639978876424
APOBR_Q0VD83_OID30246_v1_Cardiometabolic_II.txt,APOBR,acc_ave,Inverse variance weighted,43,0.0174452295791089,0.0169196490284159,0.302511125053088,0.519258649241846
HLA-A_P04439_OID31048_v1_Neurology_II.txt,HLA-A,acc_ave,Inverse variance weighted,85,0.0250808227134139,0.0171389336515078,0.143362630568073,0.843564038717686
