"exposure","outcome","Inverse_variance_weighted_nsnp","Inverse_variance_weighted_b","Inverse_variance_weighted_se","Inverse_variance_weighted_pval","Weighted_median_nsnp","Weighted_median_b","Weighted_median_se","Weighted_median_pval","Weighted_mode_nsnp","Weighted_mode_b","Weighted_mode_se","Weighted_mode_pval","Simple_mode_nsnp","Simple_mode_b","Simple_mode_se","Simple_mode_pval","MR_Egger_nsnp","MR_Egger_b","MR_Egger_se","MR_Egger_pval","Wald_ratio_nsnp","Wald_ratio_b","Wald_ratio_se","Wald_ratio_pval","outcome2","b","-LOG10P"
"leisure_screen_time","A1BG_P04217_OID30771_v1_Inflammation_II",102,0.0918228529675187,0.0341688647692419,0.00720267801241016,102,0.0834108185287692,0.0454220621960455,0.0663058617830809,102,0.0363839410097415,0.109588681359075,0.740573818919845,102,-0.0370333825595246,0.128898869398444,0.77446687689415,102,0.214906005265656,0.157041613411245,0.174233112743915,NA,NA,NA,NA,"A1BG",0.0918228529675187,2.14250599943393
"leisure_screen_time","AAMDC_Q9H7C9_OID30236_v1_Cardiometabolic_II",102,0.0448950125702932,0.0292956989043941,0.125404535031405,102,0.0557769510562624,0.0420048918399229,0.184221722978276,102,0.0869227390729912,0.100629705158926,0.389751029101485,102,0.0926098721112365,0.109522955602824,0.399788659400277,102,-0.038645513521616,0.13422155981931,0.774001335941033,NA,NA,NA,NA,"AAMDC",0.0448950125702932,0.901686757735752
"leisure_screen_time","AARSD1_Q9BTE6_OID21311_v1_Oncology",102,0.0122367332250726,0.0309938953519466,0.692982318914065,102,0.0174694147189595,0.0456525656126226,0.701971812085305,102,-0.0998423910379462,0.118546636284402,0.401654531690011,102,-0.113809369763111,0.124012004527122,0.360947271503613,102,-0.142841248653859,0.142227854823211,0.317651905409017,NA,NA,NA,NA,"AARSD1",0.0122367332250726,0.159277846046224
"leisure_screen_time","ABCA2_Q9BZC7_OID30146_v1_Cardiometabolic_II",102,0.0087214693486889,0.0359064130475354,0.80808714568732,102,-0.0401844477350442,0.0487796812770873,0.410056163288422,102,-0.0699835277662941,0.123731297160197,0.572914055812302,102,-0.0603067935837574,0.134723007536405,0.65537494022051,102,-0.128457893066376,0.164952549899061,0.437962002515992,NA,NA,NA,NA,"ABCA2",0.0087214693486889,0.0925418015393863
"leisure_screen_time","ABHD14B_Q96IU4_OID20921_v1_Neurology",102,0.022377410907614,0.0322690602221503,0.48801881230681,102,0.0498601087582774,0.0456310618836146,0.274534708433276,102,0.0832726606969612,0.121926772893825,0.49618771203754,102,-0.006988223299083,0.117269328626229,0.952598955748436,102,-0.12365420880776,0.147971728532729,0.405337855445481,NA,NA,NA,NA,"ABHD14B",0.022377410907614,0.311563436350638
"leisure_screen_time","ABL1_P00519_OID21280_v1_Oncology",102,0.090325670721217,0.0327263223721284,0.00577958420455833,102,0.101269279052574,0.0481770506182919,0.0355512418536385,102,0.104983922480864,0.118297968021825,0.37694333665755,102,0.0589142397782556,0.122400194841492,0.631326907376915,102,0.131706560290628,0.150867446152267,0.384757145141355,NA,NA,NA,NA,"ABL1",0.090325670721217,2.23810340451396
"leisure_screen_time","ABO_P16442_OID30675_v1_Inflammation_II",102,0.0271096680868474,0.0213264195499331,0.203665452471318,102,0.0365003693865672,0.0302449649533614,0.227499679046351,102,0.0524981243931342,0.0758167978474498,0.490253818084935,102,0.0426483728678899,0.0828947034132753,0.608034479205096,102,-0.116733510673711,0.0988089086483974,0.24024318393337,NA,NA,NA,NA,"ABO",0.0271096680868474,0.691082633609244
"leisure_screen_time","ABRAXAS2_Q15018_OID30130_v1_Cardiometabolic_II",102,0.021257331541372,0.0333737436034133,0.524158865729304,102,0.0503942749766974,0.048394212521597,0.297723092386058,102,0.112297582567058,0.116183545766803,0.33607615391626,102,0.143586698965977,0.128425593270081,0.266196410226574,102,-0.200036715468752,0.152189015220177,0.191719602684899,NA,NA,NA,NA,"ABRAXAS2",0.021257331541372,0.280537064060405
"leisure_screen_time","ACAA1_P09110_OID21269_v1_Oncology",102,0.079694829191504,0.0348821740634998,0.0223312217953192,102,0.0859606334927159,0.0484472841899207,0.0760114346214216,102,0.308654236414526,0.150266022305724,0.0425537047574772,102,-0.0185015590947708,0.146686953499143,0.899880119583834,102,0.00433107445452346,0.16065192568831,0.978545869109818,NA,NA,NA,NA,"ACAA1",0.079694829191504,1.65108751497383
"leisure_screen_time","ACADM_P11310_OID31277_v1_Oncology_II",102,0.0505770996739023,0.0359737840871657,0.159740970785053,102,0.0316265699233604,0.0474411086241778,0.504996331346226,102,-0.085056760233309,0.119365439465716,0.477752116122903,102,-0.0615211496476729,0.139732113190899,0.660675683886014,102,-0.000674675691657495,0.165814751464664,0.99676164070667,NA,NA,NA,NA,"ACADM",0.0505770996739023,0.796583680581458
