"exposure","outcome","Inverse_variance_weighted_nsnp","Inverse_variance_weighted_b","Inverse_variance_weighted_se","Inverse_variance_weighted_pval","Weighted_median_nsnp","Weighted_median_b","Weighted_median_se","Weighted_median_pval","Weighted_mode_nsnp","Weighted_mode_b","Weighted_mode_se","Weighted_mode_pval","Simple_mode_nsnp","Simple_mode_b","Simple_mode_se","Simple_mode_pval","MR_Egger_nsnp","MR_Egger_b","MR_Egger_se","MR_Egger_pval","Wald_ratio_nsnp","Wald_ratio_b","Wald_ratio_se","Wald_ratio_pval","outcome2","b","-LOG10P"
"mvpa","A1BG_P04217_OID30771_v1_Inflammation_II",17,-0.025048494022033,0.164029560715504,0.878629186971602,17,-0.321040496716694,0.190762741502909,0.0923884847203615,17,-0.455695945226545,0.346778599065312,0.207347266587211,17,-0.472116542272127,0.345887354753227,0.191158737561142,17,-0.416934782749641,0.991615296039032,0.680110800630415,NA,NA,NA,NA,"A1BG",-0.025048494022033,0.0561943741071522
"mvpa","AAMDC_Q9H7C9_OID30236_v1_Cardiometabolic_II",17,0.0653558263441687,0.127668812142197,0.608709148981999,17,0.0981704994977749,0.180446847835634,0.586413198478611,17,-0.0750392053878628,0.287481077142689,0.797404625183947,17,-0.119164475010868,0.328760871786912,0.721747552172353,17,-0.00292655875815052,0.766431195204478,0.997003666823931,NA,NA,NA,NA,"AAMDC",0.0653558263441687,0.215590170692306
"mvpa","AARSD1_Q9BTE6_OID21311_v1_Oncology",17,0.218841517753482,0.168373214072219,0.193689858684161,17,0.228731513533231,0.199418987678268,0.251385901333424,17,0.20372417849799,0.387926028051608,0.606671733506472,17,0.260212011145656,0.381396043031485,0.504831468876007,17,1.0755403484995,0.993697668909195,0.296185288607377,NA,NA,NA,NA,"AARSD1",0.218841517753482,0.712893117705298
"mvpa","ABCA2_Q9BZC7_OID30146_v1_Cardiometabolic_II",17,0.167902953678491,0.144182719310566,0.24421532794829,17,-0.0229550752990965,0.202201944857676,0.909613953926535,17,-0.153744124551618,0.325131026859795,0.642693536008744,17,-0.175860770199253,0.371970333890747,0.642753920146964,17,0.318572668555029,0.844817849369086,0.711387913261966,NA,NA,NA,NA,"ABCA2",0.167902953678491,0.612227081445798
"mvpa","ABHD14B_Q96IU4_OID20921_v1_Neurology",17,0.0629281374198305,0.1516967643041,0.678267472694052,17,0.21818266181362,0.205978944267804,0.289487121771577,17,0.312721524774922,0.384511398912792,0.427985839071695,17,0.288933552032419,0.416640614958638,0.497950668527644,17,0.679239375699081,0.902791526045721,0.463468665675462,NA,NA,NA,NA,"ABHD14B",0.0629281374198305,0.168599009660919
"mvpa","ABL1_P00519_OID21280_v1_Oncology",17,-0.00628797051971431,0.14039932462278,0.964277621038764,17,0.0717470134267153,0.203275058005879,0.724121935902969,17,0.239064526649344,0.377263798846331,0.535244152359885,17,0.192410648367899,0.380899777652476,0.620341973441312,17,0.974833929553517,0.822575900186467,0.254414888689059,NA,NA,NA,NA,"ABL1",-0.00628797051971431,0.0157979122307414
"mvpa","ABO_P16442_OID30675_v1_Inflammation_II",17,0.141813967810701,0.0999132737006897,0.155790985747174,17,0.14828391230145,0.134066206487289,0.268704928117279,17,0.0548794668323829,0.238429183199507,0.820875930654306,17,0.0497971020295056,0.251677790227562,0.845646129619709,17,-0.0560059510748587,0.602238723671814,0.92713726626925,NA,NA,NA,NA,"ABO",0.141813967810701,0.807457674734811
"mvpa","ABRAXAS2_Q15018_OID30130_v1_Cardiometabolic_II",17,-0.0161134211118119,0.148013939753636,0.913310191528986,17,-0.0820875392684589,0.205837252426974,0.690041855112865,17,-0.299395487203509,0.407433320056711,0.473074849137155,17,-0.330503824474175,0.441499211252189,0.464964830335372,17,0.819223582811289,0.868734176360259,0.360618291692916,NA,NA,NA,NA,"ABRAXAS2",-0.0161134211118119,0.0393816960802141
"mvpa","ACAA1_P09110_OID21269_v1_Oncology",17,-0.0395104143221529,0.143610230388012,0.783222079251805,17,0.00290740706882026,0.194999628986357,0.988104134974447,17,0.067976884618431,0.325659802963228,0.837288636005772,17,0.121122465503049,0.355594475978062,0.737821282420719,17,0.269022387787551,0.841460678088403,0.75359872283505,NA,NA,NA,NA,"ACAA1",-0.0395104143221529,0.106115078148145
"mvpa","ACADM_P11310_OID31277_v1_Oncology_II",17,-0.0826464636499676,0.144019483938312,0.56606516213949,17,-0.0288869320501997,0.19883387504208,0.884488428298818,17,0.0017844212310858,0.38686743565506,0.996376801077648,17,0.00875871468758049,0.397743162131916,0.98270347046435,17,0.304062729808852,0.84351888375705,0.723521824662932,NA,NA,NA,NA,"ACADM",-0.0826464636499676,0.247133572471258
